metric,algorithm,region,input_combo,dataset,region_metric,general_metric
RMSE,Polynomial,Central Anatolia,8,train,1.4132306786709967,1.418606900578735
RMSE,Polynomial,Eastern Anatolia,8,test,1.3452070618819085,1.3577436507474374
RMSE,Polynomial,Eastern Anatolia,8,train,1.2646741654425937,1.3158246610773277
RMSE,Polynomial,Marmara,8,test,1.3617691472274935,1.3597802703016109
RMSE,Polynomial,Marmara,8,train,1.393630571822893,1.4011403202759947
RMSE,Polynomial,Mediterranean,8,test,1.56438264865413,1.5324756160523374
RMSE,Polynomial,Mediterranean,8,train,1.4160269346547851,1.4688407693695174
RMSE,Polynomial,Southeastern Anatolia,8,test,1.427672740344911,1.3955443817275792
RMSE,Polynomial,Southeastern Anatolia,8,train,1.2808927680851578,1.2865464541901634
RMSE,Polynomial,all_data,8,test,1.394037374668974,1.394013830870502
RMSE,Polynomial,all_data,8,train,1.3732154082699781,1.39387652759285
RMSE,Polynomial,Aegean,9,test,0.6647802765582507,0.6662647970398343
RMSE,Polynomial,Aegean,9,train,0.5828384434182505,0.6016512091010077
RMSE,Polynomial,Black Sea,9,test,0.5867145925418714,0.5556665550639096
RMSE,Polynomial,Black Sea,9,train,0.5170646494404945,0.5775779548592971
RMSE,Polynomial,Central Anatolia,9,test,0.7025821135748748,0.7378241555311316
RMSE,Polynomial,Central Anatolia,9,train,0.6348874231872863,0.6598994365292863
RMSE,Polynomial,Eastern Anatolia,9,test,0.735630991482745,0.7355443474170453
RMSE,Polynomial,Eastern Anatolia,9,train,0.6918839995154306,0.7575649777471243
RMSE,Polynomial,Marmara,9,test,0.6608664563686876,0.7021962212387559
RMSE,Polynomial,Marmara,9,train,0.5706182309369249,0.64131567877355
RMSE,Polynomial,Mediterranean,9,test,0.7153672548061494,0.6573519828307068
RMSE,Polynomial,Mediterranean,9,train,0.590742379671173,0.6152872629754051
RMSE,Polynomial,Southeastern Anatolia,9,test,0.795575210875892,0.8597627976549694
RMSE,Polynomial,Southeastern Anatolia,9,train,0.6613945326322058,0.7536538160982685
RMSE,Polynomial,all_data,9,test,0.6932258144141371,0.7023133011913338
RMSE,Polynomial,all_data,9,train,0.6131562991468299,0.6584672406518431
RMSE,Polynomial,Aegean,10,test,0.7762940674420356,0.8110588857267207
RMSE,Polynomial,Aegean,10,train,0.708108410719554,0.7345963507091884
RMSE,Polynomial,Black Sea,10,test,0.6426669117696878,0.6232767868884632
RMSE,Polynomial,Black Sea,10,train,0.6505174455607147,0.677526020096926
RMSE,Polynomial,Central Anatolia,10,test,0.7504870916349146,0.7665298455073556
RMSE,Polynomial,Central Anatolia,10,train,0.7813918526611129,0.7937860246517449
RMSE,Polynomial,Eastern Anatolia,10,test,0.8177292726213189,0.8559501335101684
RMSE,Polynomial,Eastern Anatolia,10,train,0.7299919999421943,0.9378032391142102
RMSE,Polynomial,Marmara,10,test,0.7254216969194034,0.9183204244886943
RMSE,Polynomial,Marmara,10,train,0.7189086055755227,0.8949626280954992
RMSE,Polynomial,Mediterranean,10,test,0.914013935744469,0.9166105680735301
RMSE,Polynomial,Mediterranean,10,train,0.7706934482009423,0.7903983646866845
RMSE,Polynomial,Southeastern Anatolia,10,test,0.7807977645510625,0.8850644315352135
RMSE,Polynomial,Southeastern Anatolia,10,train,0.6830946598385739,0.8045878309666664
RMSE,Polynomial,all_data,10,test,0.7773465078789582,0.8260165736039692
RMSE,Polynomial,all_data,10,train,0.7309382604682341,0.8144642319538214
RMSE,Polynomial,Aegean,11,test,0.7835621266348199,0.8223671951811163
RMSE,Polynomial,Aegean,11,train,0.7137265219311927,0.7499338387928904
RMSE,Polynomial,Black Sea,11,test,0.636884522753772,0.6293023649867319
RMSE,Polynomial,Black Sea,11,train,0.6562464997206912,0.6743473421074001
RMSE,Polynomial,Central Anatolia,11,test,0.7166689561986077,0.7645603635760847
RMSE,Polynomial,Central Anatolia,11,train,0.7468778261873877,0.7871011710429074
RMSE,Polynomial,Eastern Anatolia,11,test,0.7427159142001197,0.8292374214804534
RMSE,Polynomial,Eastern Anatolia,11,train,0.7020151348668338,0.9402679124081356
RMSE,Polynomial,Marmara,11,test,0.7424672634200624,0.9399136440058066
RMSE,Polynomial,Marmara,11,train,0.7214473849592485,0.9061366622141583
RMSE,Polynomial,Mediterranean,11,test,0.9460415969061179,0.9305510448021266
RMSE,Polynomial,Mediterranean,11,train,0.7577270255156688,0.7998929399659366
RMSE,Polynomial,Southeastern Anatolia,11,test,0.7819936212635614,0.8554933946019602
RMSE,Polynomial,Southeastern Anatolia,11,train,0.6998686535218476,0.8345057754217383
RMSE,Polynomial,all_data,11,test,0.76394291059472,0.8263747176653329
RMSE,Polynomial,all_data,11,train,0.719086425630834,0.8202791363361538
RMSE,Polynomial,Aegean,12,test,0.6595839896718076,0.6600684155272494
RMSE,Polynomial,Aegean,12,train,0.5361400799446518,0.5437503207248657
RMSE,Polynomial,Black Sea,12,test,0.42328458740308117,0.45011582828435287
RMSE,Polynomial,Black Sea,12,train,0.5055857181038185,0.518076260850079
RMSE,Polynomial,Central Anatolia,12,test,0.5198417097635607,0.576075393178876
RMSE,Polynomial,Central Anatolia,12,train,0.6329384924384196,0.6595770340098522
RMSE,Polynomial,Eastern Anatolia,12,test,0.5779988294944257,0.5325924707583514
RMSE,Polynomial,Eastern Anatolia,12,train,0.4903508693983905,0.5463866110097948
RMSE,Polynomial,Marmara,12,test,0.5832590520193116,0.6831229850393773
RMSE,Polynomial,Marmara,12,train,0.5819947477798578,0.6441450473179012
RMSE,Polynomial,Mediterranean,12,test,0.7291823079648477,0.7250542589583647
RMSE,Polynomial,Mediterranean,12,train,0.5810754644017214,0.6558042361962824
RMSE,Polynomial,Southeastern Anatolia,12,test,0.630095733395845,0.618586423882143
RMSE,Polynomial,Southeastern Anatolia,12,train,0.614714604912805,0.7303546500246351
RMSE,Polynomial,all_data,12,test,0.5922384860106779,0.6107557157128508
RMSE,Polynomial,all_data,12,train,0.5652231535066041,0.6083184056308518
RMSE,Polynomial,Aegean,13,test,0.7219838843731688,0.7425078149811928
RMSE,Polynomial,Aegean,13,train,0.6473267725443826,0.6801650004851554
RMSE,Polynomial,Black Sea,13,test,0.4858176940010329,0.575135572780027
RMSE,Polynomial,Black Sea,13,train,0.5940575042838043,0.6333503589795062
RMSE,Polynomial,Central Anatolia,13,test,0.636159599678974,0.66640808295439
RMSE,Polynomial,Central Anatolia,13,train,0.686724455265819,0.7020691325285817
RMSE,Polynomial,Eastern Anatolia,13,test,0.5998788992774918,0.6918788555885118
RMSE,Polynomial,Eastern Anatolia,13,train,0.5480128730389549,0.7425810499259768
RMSE,Polynomial,Marmara,13,test,0.6581752835882304,0.7502385501432
RMSE,Polynomial,Marmara,13,train,0.6681497162104473,0.7398852517082516
RMSE,Polynomial,Mediterranean,13,test,0.81108189635824,0.8438200141999143
RMSE,Polynomial,Mediterranean,13,train,0.6503318204685842,0.6883835317706436
RMSE,Polynomial,Southeastern Anatolia,13,test,0.7831637914605075,0.8298770139089018
RMSE,Polynomial,Southeastern Anatolia,13,train,0.6608777910231062,0.8591568486424577
RMSE,Polynomial,all_data,13,test,0.6685995879187026,0.7215039752501183
RMSE,Polynomial,all_data,13,train,0.6391620734111679,0.7124218591613767
RMSE,Polynomial,Aegean,14,test,0.3080141773850607,0.29095416308118116
RMSE,Polynomial,Aegean,14,train,0.25924355900716783,0.2644369555563321
RMSE,Polynomial,Black Sea,14,test,0.2903843067463041,0.2856648852503789
RMSE,Polynomial,Black Sea,14,train,0.24414581263575386,0.2958849729894371
RMSE,Polynomial,Central Anatolia,14,test,0.258871626942873,0.30629741469808625
RMSE,Polynomial,Central Anatolia,14,train,0.22593915586074081,0.296356334175538
RMSE,Polynomial,Eastern Anatolia,14,test,0.2879315382046034,0.2929840840140935
RMSE,Polynomial,Eastern Anatolia,14,train,0.21839304028614293,0.2370776458230709
RMSE,Polynomial,Marmara,14,test,0.2814321876763835,0.34333926188382324
RMSE,Polynomial,Marmara,14,train,0.25025361821904374,0.3219839745862515
RMSE,Polynomial,Mediterranean,14,test,0.2997019628045915,0.3983230034478772
RMSE,Polynomial,Mediterranean,14,train,0.28911526913865054,0.40409919060350347
RMSE,Polynomial,Southeastern Anatolia,14,test,0.3569882839657186,0.3075423947355552
RMSE,Polynomial,Southeastern Anatolia,14,train,0.23157761660334247,0.27906450958386303
RMSE,Polynomial,all_data,14,test,0.29102633060483013,0.31656973112228154
RMSE,Polynomial,all_data,14,train,0.24440216413418267,0.29809414582661353
RMSE,Polynomial,Aegean,15,test,0.17352531473879018,0.163956754263627
RMSE,Polynomial,Aegean,15,train,0.1688511009289013,0.17490803530412105
RMSE,Polynomial,Black Sea,15,test,0.17436204956739662,0.1608886759330139
RMSE,Polynomial,Black Sea,15,train,0.16667074578449387,0.19295027055589403
RMSE,Polynomial,Central Anatolia,15,test,0.1441739484482124,0.1840409428153215
RMSE,Polynomial,Central Anatolia,15,train,0.14931459176093043,0.19698687905631526
RMSE,Polynomial,Eastern Anatolia,15,test,0.13286579849746707,0.1591624121399812
RMSE,Polynomial,Eastern Anatolia,15,train,0.1201564656957597,0.13589613004019982
RMSE,Polynomial,Marmara,15,test,0.19565168670144684,0.23859801193047686
RMSE,Polynomial,Marmara,15,train,0.18349085801625992,0.2217977483697317
RMSE,Polynomial,Mediterranean,15,test,0.18169526386123097,0.3008095339585463
RMSE,Polynomial,Mediterranean,15,train,0.15008758989496684,0.25119022762715826
RMSE,Polynomial,Southeastern Anatolia,15,test,0.1851422003107718,0.17282277193840448
RMSE,Polynomial,Southeastern Anatolia,15,train,0.1566734851060645,0.1795344025592294
RMSE,Polynomial,all_data,15,test,0.16572338580907628,0.1990518756488209
RMSE,Polynomial,all_data,15,train,0.1560514127776477,0.19303958269711397
RMSE,Polynomial,Aegean,16,test,0.3587192390317832,0.3437187437694148
RMSE,Polynomial,Aegean,16,train,0.28711849019957014,0.2960913850935672
RMSE,Polynomial,Black Sea,16,test,0.3302919760460017,0.33529990829772477
RMSE,Polynomial,Black Sea,16,train,0.2875711593502076,0.316921059035317
RMSE,Polynomial,Central Anatolia,16,test,0.28149794852847176,0.3509931503388428
RMSE,Polynomial,Central Anatolia,16,train,0.2598591205703335,0.3424328005328447
RMSE,Polynomial,Eastern Anatolia,16,test,0.3231096414327794,0.3398162156368675
RMSE,Polynomial,Eastern Anatolia,16,train,0.26891609551673257,0.28554743205246774
RMSE,Polynomial,Marmara,16,test,0.3000573286608088,0.3430529528140765
RMSE,Polynomial,Marmara,16,train,0.2766920282745065,0.32561970182836264
RMSE,Polynomial,Mediterranean,16,test,0.36645936289280817,0.4342908081275746
RMSE,Polynomial,Mediterranean,16,train,0.33373425228285086,0.43145977676104036
RMSE,Polynomial,Southeastern Anatolia,16,test,0.36852104877976566,0.44142697792189367
RMSE,Polynomial,Southeastern Anatolia,16,train,0.22967807437760943,0.26374270397651184
RMSE,Polynomial,all_data,16,test,0.3274405063797612,0.3617897548659256
RMSE,Polynomial,all_data,16,train,0.2792903512221254,0.32722952186225407
RMSE,RF,Aegean,1,test,0.5337690109869929,0.497149771655587
RMSE,RF,Aegean,1,train,0.44915938029478397,0.4710937407761359
RMSE,RF,Black Sea,1,test,0.5017930994335588,0.48174402049968723
RMSE,RF,Black Sea,1,train,0.39369440422135765,0.43294443795452936
RMSE,RF,Central Anatolia,1,test,0.40011669277956025,0.46708032074050115
RMSE,RF,Central Anatolia,1,train,0.363355793562572,0.45366835188802396
RMSE,RF,Eastern Anatolia,1,test,0.42811554070081853,0.47582945303914387
RMSE,RF,Eastern Anatolia,1,train,0.3647842023616736,0.45517307000105584
RMSE,RF,Marmara,1,test,0.4419318068293767,0.48348022513471056
RMSE,RF,Marmara,1,train,0.39560002982131964,0.4584290205587743
RMSE,RF,Mediterranean,1,test,0.5740479120470087,0.6622222096147191
RMSE,RF,Mediterranean,1,train,0.5237075211081363,0.6545696907991123
RMSE,RF,Southeastern Anatolia,1,test,0.49412052926689964,0.517746118123867
RMSE,RF,Southeastern Anatolia,1,train,0.3698476699571991,0.4218059591711546
RMSE,RF,all_data,1,test,0.47550338807564946,0.5070446269389282
RMSE,RF,all_data,1,train,0.40884761020243693,0.48064427973692386
RMSE,RF,Aegean,2,test,0.9114753979675113,0.8962732183886479
RMSE,RF,Aegean,2,train,0.8821802564916761,0.9339360488337657
RMSE,RF,Black Sea,2,test,0.9740466369277627,0.9531297852253535
RMSE,RF,Black Sea,2,train,0.7810803206922581,0.9080880242019032
RMSE,RF,Central Anatolia,2,test,0.7402027625463794,0.92423042221184
RMSE,RF,Central Anatolia,2,train,0.7051930756549497,0.9505794922172994
RMSE,RF,Eastern Anatolia,2,test,0.718477096139969,0.8136928928341135
RMSE,RF,Eastern Anatolia,2,train,0.6115681257977974,0.7085153992025809
RMSE,RF,Marmara,2,test,0.8790118960457199,0.9722482405111115
RMSE,RF,Marmara,2,train,0.8833613630661463,0.9922269015378541
RMSE,RF,Mediterranean,2,test,0.907186146206326,1.2386144896169444
RMSE,RF,Mediterranean,2,train,0.8354788676046915,1.2853456226308215
RMSE,RF,Southeastern Anatolia,2,test,0.8691629136441268,0.9586826664654113
RMSE,RF,Southeastern Anatolia,2,train,0.695140068388488,0.9123630468690755
RMSE,RF,all_data,2,test,0.8420589811349553,0.9539538992416513
RMSE,RF,all_data,2,train,0.7747891487304508,0.9535357910606799
RMSE,RF,Aegean,3,test,0.40652105538291955,0.29834429231746334
RMSE,RF,Aegean,3,train,0.2586584896519194,0.24345193206933463
RMSE,RF,Black Sea,3,test,0.3366586425252491,0.3095695811635362
RMSE,RF,Black Sea,3,train,0.25414630903971785,0.2768370719330433
RMSE,RF,Central Anatolia,3,test,0.28280883976257054,0.33099009182672184
RMSE,RF,Central Anatolia,3,train,0.2305931879550403,0.2797006367515634
RMSE,RF,Eastern Anatolia,3,test,0.3069008921686087,0.3061120987204399
RMSE,RF,Eastern Anatolia,3,train,0.2222806700317648,0.2345677397918869
RMSE,RF,Marmara,3,test,0.31846019187290114,0.35062442932257404
RMSE,RF,Marmara,3,train,0.2627489250659553,0.30409117403694536
RMSE,RF,Mediterranean,3,test,0.3440867085500638,0.3835592759907334
RMSE,RF,Mediterranean,3,train,0.2748062178840567,0.34170741827834517
RMSE,RF,Southeastern Anatolia,3,test,0.39149459146222076,0.3173615597042239
RMSE,RF,Southeastern Anatolia,3,train,0.26261562824881085,0.24212399079709654
RMSE,RF,all_data,3,test,0.3368562205015295,0.3272363259740507
RMSE,RF,all_data,3,train,0.24864973768984644,0.27481877435024415
RMSE,RF,Aegean,4,test,0.9479673800362014,0.911467679892752
RMSE,RF,Aegean,4,train,0.6878200059904057,0.7292765136649078
RMSE,RF,Black Sea,4,test,0.7367434733250919,0.7724972483930761
RMSE,RF,Black Sea,4,train,0.7014661417837148,0.779968826345072
RMSE,RF,Central Anatolia,4,test,0.7279536500999619,0.8660450594244169
RMSE,RF,Central Anatolia,4,train,0.7664272846226952,0.8789083943571333
RMSE,RF,Eastern Anatolia,4,test,0.7394953298077328,0.7519618250465869
RMSE,RF,Eastern Anatolia,4,train,0.7246071944460444,0.7824124779536449
RMSE,RF,Marmara,4,test,0.8311344782818519,0.8465853672564251
RMSE,RF,Marmara,4,train,0.7297616873812941,0.754435954063403
RMSE,RF,Mediterranean,4,test,0.9074607145944956,0.9202344691742825
RMSE,RF,Mediterranean,4,train,0.7982882859038656,0.9600868310277386
RMSE,RF,Southeastern Anatolia,4,test,1.03287485178084,0.9450536741704472
RMSE,RF,Southeastern Anatolia,4,train,0.8807966506847809,0.9876119166376841
RMSE,RF,all_data,4,test,0.8309456582696565,0.8552447575765615
RMSE,RF,all_data,4,train,0.7443053070621056,0.826174946176966
RMSE,RF,Aegean,5,test,0.9436393883925945,0.9197645582197512
RMSE,RF,Aegean,5,train,0.7465029847588619,0.7681570390622857
RMSE,RF,Black Sea,5,test,0.7407593982726941,0.76231546682575
RMSE,RF,Black Sea,5,train,0.6638267303009651,0.7758246302119068
RMSE,RF,Central Anatolia,5,test,0.7497999585511109,0.8858442011868561
RMSE,RF,Central Anatolia,5,train,0.7931561753353199,0.893415658385901
RMSE,RF,Eastern Anatolia,5,test,0.7571328083917612,0.7601280745799318
RMSE,RF,Eastern Anatolia,5,train,0.7439127234514021,0.7758201650244765
RMSE,RF,Marmara,5,test,0.8645539481415456,0.8795137368563426
RMSE,RF,Marmara,5,train,0.7427300781671471,0.7749591785336958
RMSE,RF,Mediterranean,5,test,0.9158912009618189,0.8984674273448929
RMSE,RF,Mediterranean,5,train,0.7810978421796689,0.9824079134632616
RMSE,RF,Southeastern Anatolia,5,test,0.9135717884802296,0.9022939690052634
RMSE,RF,Southeastern Anatolia,5,train,0.9723573672943923,1.0767571102735447
RMSE,RF,all_data,5,test,0.8349084076726263,0.8607982343059466
RMSE,RF,all_data,5,train,0.7670733133213279,0.8465142289821141
RMSE,RF,Aegean,6,test,0.949423989094275,0.9125723537625012
RMSE,RF,Aegean,6,train,0.6836902220387935,0.7245395205713133
RMSE,RF,Black Sea,6,test,0.742440277179677,0.7321807426045522
RMSE,RF,Black Sea,6,train,0.6870111009765671,0.7581296913426331
RMSE,RF,Central Anatolia,6,test,0.7180827051761264,0.8254064157739914
RMSE,RF,Central Anatolia,6,train,0.7627732751626447,0.8425792166203951
RMSE,RF,Eastern Anatolia,6,test,0.7534638780639551,0.7542728778159461
RMSE,RF,Eastern Anatolia,6,train,0.7430324479738116,0.8074271464138641
RMSE,RF,Marmara,6,test,0.8605304506301065,0.8991052651929866
RMSE,RF,Marmara,6,train,0.7334336700470481,0.7843911569270507
RMSE,RF,Mediterranean,6,test,0.9128934442626011,0.9335508679453199
RMSE,RF,Mediterranean,6,train,0.7702940974690785,0.9483886614910176
RMSE,RF,Southeastern Anatolia,6,test,1.0220506290740994,0.9590893989458031
RMSE,RF,Southeastern Anatolia,6,train,0.8944065040396323,1.029499974323854
RMSE,RF,all_data,6,test,0.8360033086218625,0.85309122176426
RMSE,RF,all_data,6,train,0.742696235746455,0.8241794350295746
RMSE,RF,Aegean,7,test,0.7964984533351228,0.7417856051695434
RMSE,RF,Aegean,7,train,0.552280001524514,0.5897941389655663
RMSE,RF,Black Sea,7,test,0.48883631346401535,0.5849543481767189
RMSE,RF,Black Sea,7,train,0.5332002790365061,0.6712197441937421
RMSE,RF,Central Anatolia,7,test,0.5747305507968815,0.6904854089905297
RMSE,RF,Central Anatolia,7,train,0.6280520144624686,0.7101831104327131
RMSE,RF,Eastern Anatolia,7,test,0.5826516258405751,0.5985263545293451
RMSE,RF,Eastern Anatolia,7,train,0.5003938839342609,0.5802867238090882
RMSE,RF,Marmara,7,test,0.7574360966101528,0.7478446926810342
RMSE,RF,Marmara,7,train,0.638876445267722,0.6605297258505589
RMSE,RF,Mediterranean,7,test,0.7538474055657297,0.658161862632594
RMSE,RF,Mediterranean,7,train,0.5704991544622118,0.6947547431627352
RMSE,RF,Southeastern Anatolia,7,test,0.7452287330018588,0.6384282402920657
RMSE,RF,Southeastern Anatolia,7,train,0.7904929296510174,0.9010979039586372
RMSE,RF,all_data,7,test,0.6730596687125253,0.6761996592015059
RMSE,RF,all_data,7,train,0.5902207463343269,0.6676249620855913
RMSE,RF,Aegean,8,test,1.314262319418613,1.2936914870606095
RMSE,RF,Aegean,8,train,1.40228405389419,1.4155355911184035
RMSE,RF,Black Sea,8,test,1.3552210190183271,1.3549894383691068
RMSE,RF,Black Sea,8,train,1.2039115826944666,1.2666881390609965
RMSE,RF,Central Anatolia,8,test,1.4201448744484932,1.4175770797923994
RMSE,RF,Central Anatolia,8,train,1.3683254497748902,1.3939593150020777
RMSE,RF,Eastern Anatolia,8,test,1.3344323530252267,1.330155324071487
RMSE,RF,Eastern Anatolia,8,train,1.221762881194997,1.284374113555694
RMSE,RF,Marmara,8,test,1.3962664249748957,1.3565190286265727
RMSE,RF,Marmara,8,train,1.3513936912814926,1.3747798590638236
RMSE,RF,Mediterranean,8,test,1.5572166178965139,1.5739538595083775
RMSE,RF,Mediterranean,8,train,1.3678153728424924,1.4752420929370205
RMSE,RF,Southeastern Anatolia,8,test,1.3720250517797627,1.3637541769604125
RMSE,RF,Southeastern Anatolia,8,train,1.1801945734957353,1.2530650969403723
RMSE,RF,all_data,8,test,1.3900506748656014,1.3815354740455876
RMSE,RF,all_data,8,train,1.3213839401216483,1.3658729052589695
RMSE,RF,Aegean,9,test,0.6659195275352798,0.6609280148552964
RMSE,RF,Aegean,9,train,0.528178841843904,0.5618254257634149
RMSE,RF,Black Sea,9,test,0.5912632468876269,0.5530210527063867
RMSE,RF,Black Sea,9,train,0.4738026278369335,0.5532450437718208
RMSE,RF,Central Anatolia,9,test,0.6922798027554083,0.7113348577039551
RMSE,RF,Central Anatolia,9,train,0.5748647167274056,0.6122603190370497
RMSE,RF,Eastern Anatolia,9,test,0.6836119280604244,0.6919792991122292
RMSE,RF,Eastern Anatolia,9,train,0.625644050981311,0.7139328880825786
RMSE,RF,Marmara,9,test,0.6628927211000383,0.7048594564793317
