model_name,algorithm,region,input_combo,dataset,MAE,RMSE,rRMSE,NSE
SVR_eastern_anatolia_f2,SVR,Eastern Anatolia,2,train,0.4855594358672654,0.6412764277712364,0.1950676901664851,0.877089412815769
SVR_eastern_anatolia_f3,SVR,Eastern Anatolia,3,test,0.1732419760394574,0.2855643605422148,0.0851881562340006,0.9751366060022524
SVR_eastern_anatolia_f3,SVR,Eastern Anatolia,3,train,0.1467265016412,0.2103119857888619,0.0639740859097894,0.9867801420379008
SVR_eastern_anatolia_f4,SVR,Eastern Anatolia,4,test,0.5672126291880387,0.7450759144496335,0.2222673840874597,0.8307403450864418
SVR_eastern_anatolia_f4,SVR,Eastern Anatolia,4,train,0.5537631453420335,0.732222228127872,0.2227321831021896,0.8397549738987521
SVR_eastern_anatolia_f5,SVR,Eastern Anatolia,5,test,0.6024159329210607,0.7953881072439214,0.2372762701126517,0.8071096112995693
SVR_eastern_anatolia_f5,SVR,Eastern Anatolia,5,train,0.5659073105456691,0.7440372355517054,0.2263261499278177,0.8345418813577841
SVR_eastern_anatolia_f6,SVR,Eastern Anatolia,6,test,0.5824568572655472,0.7720854634626017,0.2303247399730394,0.8182463447519508
SVR_eastern_anatolia_f6,SVR,Eastern Anatolia,6,train,0.5647911667303858,0.7461388273157216,0.2269654259612504,0.8336058623208201
SVR_eastern_anatolia_f7,SVR,Eastern Anatolia,7,test,0.4233628036089809,0.5857802408438995,0.1747470818173885,0.895378284094651
SVR_eastern_anatolia_f7,SVR,Eastern Anatolia,7,train,0.3622004633396788,0.5034454887781611,0.1531413667613027,0.9242463351626696
SVR_eastern_anatolia_f8,SVR,Eastern Anatolia,8,test,1.1009352510762065,1.351376720679397,0.4031360600939192,0.443192253380845
SVR_eastern_anatolia_f8,SVR,Eastern Anatolia,8,train,0.9974131735738756,1.2737781394122345,0.3874662293502324,0.5150618812187345
SVR_eastern_anatolia_f9,SVR,Eastern Anatolia,9,test,0.5043528604962106,0.6688320566096004,0.1995226912230309,0.8636087333047288
SVR_eastern_anatolia_f9,SVR,Eastern Anatolia,9,train,0.5003058250461722,0.6586969501164445,0.2003667794643466,0.8703208825950624
SVR_eastern_anatolia_f10,SVR,Eastern Anatolia,10,test,0.5631731858378599,0.7558710217465776,0.2254877274287252,0.8258001431211968
SVR_eastern_anatolia_f10,SVR,Eastern Anatolia,10,train,0.5257468201154981,0.6979385204582896,0.2123035389546238,0.8544094864982656
SVR_eastern_anatolia_f11,SVR,Eastern Anatolia,11,test,0.53451084089155,0.7158256953253143,0.2135416025091492,0.8437690873726484
SVR_eastern_anatolia_f11,SVR,Eastern Anatolia,11,train,0.4978372682324126,0.6636720313442631,0.2018801324607667,0.8683545744860686
SVR_eastern_anatolia_f12,SVR,Eastern Anatolia,12,test,0.3887912893092555,0.5374805446862907,0.1603385538956386,0.9119198796560178
SVR_eastern_anatolia_f12,SVR,Eastern Anatolia,12,train,0.3403743207774587,0.4771049451609578,0.1451289266050425,0.9319659105149296
SVR_eastern_anatolia_f13,SVR,Eastern Anatolia,13,test,0.4278945973829877,0.5803461974451894,0.1731260247038443,0.8973103464842951
SVR_eastern_anatolia_f13,SVR,Eastern Anatolia,13,train,0.3633114714315393,0.4857428992957581,0.1477564764226706,0.9294801041420664
SVR_eastern_anatolia_f14,SVR,Eastern Anatolia,14,test,0.172582731372379,0.2858430316761509,0.0852712880367598,0.9750880558896622
SVR_eastern_anatolia_f14,SVR,Eastern Anatolia,14,train,0.1442240923016209,0.2067879058129113,0.0629021080370648,0.9872194656782728
SVR_eastern_anatolia_f15,SVR,Eastern Anatolia,15,test,0.0840926853856702,0.1182454119671707,0.0352743900166211,0.9957369443739676
SVR_eastern_anatolia_f15,SVR,Eastern Anatolia,15,train,0.0721979198518351,0.0972673794313797,0.0295874325213694,0.9971723010439768
SVR_eastern_anatolia_f16,SVR,Eastern Anatolia,16,test,0.1657315533437322,0.2788455772715739,0.0831838418375018,0.976292818571394
SVR_eastern_anatolia_f16,SVR,Eastern Anatolia,16,train,0.1412828947928412,0.2012842966520074,0.0612279839306668,0.9878907141930195
SVR_marmara_f1,SVR,Marmara,1,test,0.3353915255432368,0.4276890789141802,0.1076688474436004,0.9340058870927824
SVR_marmara_f1,SVR,Marmara,1,train,0.3285113863344315,0.4166862470282323,0.1077185842850345,0.931227298335737
SVR_marmara_f2,SVR,Marmara,2,test,0.6802696928267656,0.876143397730182,0.2205652528430767,0.7230513455737251
SVR_marmara_f2,SVR,Marmara,2,train,0.7051197423254981,0.9216221181595806,0.2382507954652952,0.6635631716137187
SVR_marmara_f3,SVR,Marmara,3,test,0.2033698387147272,0.2729562153551673,0.0687155285434707,0.9731196542906916
SVR_marmara_f3,SVR,Marmara,3,train,0.1799057964961282,0.2389599748584331,0.0617741295185916,0.9773823187029206
SVR_marmara_f4,SVR,Marmara,4,test,0.6448702014588891,0.8133402058918635,0.2047548250945394,0.7613324599610178
SVR_marmara_f4,SVR,Marmara,4,train,0.5765320588914833,0.7453388625097769,0.1926793784406602,0.7799581513872657
SVR_marmara_f5,SVR,Marmara,5,test,0.6775231955401968,0.8516130610371155,0.2143898483042203,0.7383423110757581
SVR_marmara_f5,SVR,Marmara,5,train,0.586962237792078,0.7633163096226792,0.1973267724112361,0.7692153942382713
SVR_marmara_f6,SVR,Marmara,6,test,0.6717059613427084,0.8461043325869521,0.2130030501081694,0.7417164707981168
SVR_marmara_f6,SVR,Marmara,6,train,0.58497536728388,0.7550921422879892,0.1952007227310891,0.7741616697479037
SVR_marmara_f7,SVR,Marmara,7,test,0.5748455602303504,0.7486130616160868,0.1884600507688033,0.7978081365803198
SVR_marmara_f7,SVR,Marmara,7,train,0.4782291346814556,0.6479420465009852,0.1675010885183,0.8337084892378116
SVR_marmara_f8,SVR,Marmara,8,test,1.1276111389594377,1.4056929576337185,0.353877029061053,0.2870980341297764
SVR_marmara_f8,SVR,Marmara,8,train,1.1266921652178032,1.3857764728607005,0.3582404767536023,0.2393513129749629
SVR_marmara_f9,SVR,Marmara,9,test,0.4993140199483525,0.6411766695327972,0.1614134108628362,0.8516784358340243
SVR_marmara_f9,SVR,Marmara,9,train,0.4341841684060865,0.5655698795697428,0.1462068575001047,0.8733018431677928
SVR_marmara_f10,SVR,Marmara,10,test,0.5447497627148028,0.722966068499831,0.1820035328791442,0.8114247450331756
SVR_marmara_f10,SVR,Marmara,10,train,0.5440474260512441,0.7140170658643974,0.1845823039248424,0.7980634480241681
SVR_marmara_f11,SVR,Marmara,11,test,0.5717117615616413,0.7572720462022655,0.1906399121129197,0.7931036993403147
SVR_marmara_f11,SVR,Marmara,11,train,0.5497734544059226,0.7200037994534332,0.1861299491166428,0.7946629450798558
SVR_marmara_f12,SVR,Marmara,12,test,0.4402501620167291,0.5910331395388513,0.1487899973894118,0.8739704053213637
SVR_marmara_f12,SVR,Marmara,12,train,0.4353675823897449,0.5779339284664673,0.1494031181222986,0.8677017393081932
SVR_marmara_f13,SVR,Marmara,13,test,0.4994155897551081,0.6667084777152933,0.1678409314512496,0.8396308492842368
SVR_marmara_f13,SVR,Marmara,13,train,0.4984150272658698,0.6575786464524197,0.1699922696203713,0.828725323376553
SVR_marmara_f14,SVR,Marmara,14,test,0.2028307305519715,0.2728576789967955,0.0686907224479676,0.9731390582327472
SVR_marmara_f14,SVR,Marmara,14,train,0.1748223675684099,0.233519805654443,0.0603677780272615,0.9784004256195724
SVR_marmara_f15,SVR,Marmara,15,test,0.142046525790207,0.1842603560828482,0.0463867354746474,0.9877506600840308
SVR_marmara_f15,SVR,Marmara,15,train,0.1229841791290388,0.1648901345183323,0.0426261533217347,0.989230709379818
SVR_marmara_f16,SVR,Marmara,16,test,0.2057831847988033,0.2834468765791213,0.0713565064374399,0.9710137371890398
SVR_marmara_f16,SVR,Marmara,16,train,0.1728057837312009,0.2296023843711427,0.0593550758377972,0.9791190362230512
SVR_mediterranean_f1,SVR,Mediterranean,1,test,0.448334406458192,0.5637266115834498,0.1368281075389879,0.8917654058095801
SVR_mediterranean_f1,SVR,Mediterranean,1,train,0.433949551711725,0.5562458836262023,0.1454723939805083,0.8736702038541987
SVR_mediterranean_f2,SVR,Mediterranean,2,test,0.7222086914661313,0.9672209587041178,0.2347645305936367,0.6813745830210816
SVR_mediterranean_f2,SVR,Mediterranean,2,train,0.6658703813954572,0.8689932733133277,0.227263761482141,0.6916776521102281
SVR_mediterranean_f3,SVR,Mediterranean,3,test,0.2256256800193165,0.3110838167797858,0.0755064761204418,0.9670402539334666
SVR_mediterranean_f3,SVR,Mediterranean,3,train,0.1774680669318522,0.2523184113001387,0.065987658367744,0.974006182939733
SVR_mediterranean_f4,SVR,Mediterranean,4,test,0.7158762918125668,0.9046938519955736,0.2195879086194017,0.7212388179122021
SVR_mediterranean_f4,SVR,Mediterranean,4,train,0.6365276051042652,0.8205804121435485,0.2146025714920205,0.725074852465003
SVR_mediterranean_f5,SVR,Mediterranean,5,test,0.7106864841601451,0.9002225598112327,0.2185026335316801,0.7239874661498683
SVR_mediterranean_f5,SVR,Mediterranean,5,train,0.6272671407693866,0.806065055803538,0.2108064379862839,0.7347152020865673
SVR_mediterranean_f6,SVR,Mediterranean,6,test,0.7198400972709281,0.9068228150058724,0.220104651972889,0.7199252895052504
SVR_mediterranean_f6,SVR,Mediterranean,6,train,0.6190074656386476,0.7943635592809385,0.2077462001267243,0.7423614766881141
SVR_mediterranean_f7,SVR,Mediterranean,7,test,0.5774069151158336,0.7627086182855681,0.1851251558810647,0.8018717849373587
SVR_mediterranean_f7,SVR,Mediterranean,7,train,0.4483707636440993,0.5936042904857605,0.1552425640458204,0.8561313270313179
SVR_mediterranean_f8,SVR,Mediterranean,8,test,1.2879806535862346,1.582954394161783,0.3842157698840853,0.1465740878272803
SVR_mediterranean_f8,SVR,Mediterranean,8,train,1.175661642566446,1.4121272596579555,0.3693070620647035,0.1858210898651756
SVR_mediterranean_f9,SVR,Mediterranean,9,test,0.5434812606276147,0.7636089002231976,0.1853436729268209,0.8014037778333823
SVR_mediterranean_f9,SVR,Mediterranean,9,train,0.4389420261505207,0.5754333134000953,0.150490393080735,0.8648045185606987
SVR_mediterranean_f10,SVR,Mediterranean,10,test,0.6822770707250236,0.8978631715089858,0.2179299611942162,0.7254323696265432
SVR_mediterranean_f10,SVR,Mediterranean,10,train,0.5671811586620441,0.7458945052299132,0.195070314274216,0.7728425468327478
SVR_mediterranean_f11,SVR,Mediterranean,11,test,0.7170075199465595,0.9381761066358002,0.2277147442954615,0.7002233818951338
SVR_mediterranean_f11,SVR,Mediterranean,11,train,0.5780277241115369,0.7430306310596092,0.1943213386073812,0.7745835476278425
SVR_mediterranean_f12,SVR,Mediterranean,12,test,0.5624738599115339,0.7438104740018288,0.1805381854148673,0.8115684594917416
SVR_mediterranean_f12,SVR,Mediterranean,12,train,0.4498607286333421,0.5767680393417707,0.1508394577367782,0.8641766154170657
SVR_mediterranean_f13,SVR,Mediterranean,13,test,0.6051448143801428,0.8148382461333187,0.1977780946967153,0.773862893918637
SVR_mediterranean_f13,SVR,Mediterranean,13,train,0.462792360180339,0.6089877576134483,0.1592657305206829,0.8485778879527638
SVR_mediterranean_f14,SVR,Mediterranean,14,test,0.2435697380273077,0.3949936058513581,0.0958731173375547,0.9468615172266476
SVR_mediterranean_f14,SVR,Mediterranean,14,train,0.1735684614933701,0.2490702393440586,0.065138179091725,0.9746711278814874
SVR_mediterranean_f15,SVR,Mediterranean,15,test,0.1109438279071961,0.1733381443482357,0.0420727525863448,0.9897666623159546
SVR_mediterranean_f15,SVR,Mediterranean,15,train,0.085461177264227,0.1140175488390827,0.0298184782551253,0.9946921874661724
SVR_mediterranean_f16,SVR,Mediterranean,16,test,0.2486129170856819,0.3641026141745835,0.0883752347748295,0.954848039344818
SVR_mediterranean_f16,SVR,Mediterranean,16,train,0.1632509391265907,0.2367796068892881,0.0619238672570481,0.9771092108251962
SVR_southeastern_anatolia_f1,SVR,Southeastern Anatolia,1,test,0.3907644009289336,0.5143746543584727,0.1256217467655417,0.9407859647757328
SVR_southeastern_anatolia_f1,SVR,Southeastern Anatolia,1,train,0.2969683066998612,0.3923220989328859,0.0949895316404232,0.9726360635704852
SVR_southeastern_anatolia_f2,SVR,Southeastern Anatolia,2,test,0.6722215085120368,0.8492403389353738,0.2074034050800526,0.8385913644700731
SVR_southeastern_anatolia_f2,SVR,Southeastern Anatolia,2,train,0.5247212511093391,0.7307257667465281,0.1769242633276081,0.9050703516471204
SVR_southeastern_anatolia_f3,SVR,Southeastern Anatolia,3,test,0.262254023564467,0.3663340374841073,0.0894669309587629,0.9699655224894218
SVR_southeastern_anatolia_f3,SVR,Southeastern Anatolia,3,train,0.1495330206252716,0.2090873162805629,0.0506244901815773,0.9922277205801144
SVR_southeastern_anatolia_f4,SVR,Southeastern Anatolia,4,test,0.7942857966496647,1.0721698247727498,0.26184775061524,0.7427278968858707
SVR_southeastern_anatolia_f4,SVR,Southeastern Anatolia,4,train,0.6959078134511077,0.8983675980829493,0.217513919340622,0.8565167556728289
SVR_southeastern_anatolia_f5,SVR,Southeastern Anatolia,5,test,0.6767896544868065,0.8975273667609623,0.2191961727255194,0.819714443189759
SVR_southeastern_anatolia_f5,SVR,Southeastern Anatolia,5,train,0.7637505992425645,0.995048576376182,0.2409224422650039,0.8239720650147047
SVR_southeastern_anatolia_f6,SVR,Southeastern Anatolia,6,test,0.782487862338586,1.0517408312947358,0.2568585354126156,0.7524385569191137
SVR_southeastern_anatolia_f6,SVR,Southeastern Anatolia,6,train,0.7335982526100198,0.9326173985808442,0.225806525127862,0.845367757081386
SVR_southeastern_anatolia_f7,SVR,Southeastern Anatolia,7,test,0.5374046198054853,0.7673200157403733,0.1873966376233851,0.8682293797105647
SVR_southeastern_anatolia_f7,SVR,Southeastern Anatolia,7,train,0.6254192282339276,0.8186616061338061,0.1982154019622277,0.8808478522054757
SVR_southeastern_anatolia_f8,SVR,Southeastern Anatolia,8,test,1.0794787427035053,1.405800834661508,0.3433278738721864,0.5577038796569553
SVR_southeastern_anatolia_f8,SVR,Southeastern Anatolia,8,train,0.921755631877438,1.2315031706005184,0.2981731330129609,0.7303725543193851
SVR_southeastern_anatolia_f9,SVR,Southeastern Anatolia,9,test,0.590419644663328,0.7976355212072744,0.194800359246454,0.8576116331903426
SVR_southeastern_anatolia_f9,SVR,Southeastern Anatolia,9,train,0.4575283528828455,0.6251051448530648,0.1513512623864946,0.9305296998154048
SVR_southeastern_anatolia_f10,SVR,Southeastern Anatolia,10,test,0.5891220493813907,0.8016635557195682,0.1957840949868888,0.8561698883502501
SVR_southeastern_anatolia_f10,SVR,Southeastern Anatolia,10,train,0.5074216779387125,0.6740862134729001,0.1632106217753765,0.9192162668504088
SVR_southeastern_anatolia_f11,SVR,Southeastern Anatolia,11,test,0.593719339598135,0.7915103250323801,0.1933044499199506,0.8597900917153436
SVR_southeastern_anatolia_f11,SVR,Southeastern Anatolia,11,train,0.5116945107725123,0.6805367185436513,0.1647724263670155,0.9176627886145958
SVR_southeastern_anatolia_f12,SVR,Southeastern Anatolia,12,test,0.4919207231582068,0.6510070222476216,0.1589904140851901,0.9051500988343396
SVR_southeastern_anatolia_f12,SVR,Southeastern Anatolia,12,train,0.4730493130025994,0.6072343124127433,0.1470243534304406,0.9344450279549268
SVR_southeastern_anatolia_f13,SVR,Southeastern Anatolia,13,test,0.5768206961045115,0.7691404519342907,0.1878412286867615,0.8676033969278232
SVR_southeastern_anatolia_f13,SVR,Southeastern Anatolia,13,train,0.4745924532505892,0.6314658175297978,0.1528913166432502,0.92910873574905
SVR_southeastern_anatolia_f14,SVR,Southeastern Anatolia,14,test,0.2559989908007767,0.3601390041934306,0.0879539658531705,0.9709727525615048
SVR_southeastern_anatolia_f14,SVR,Southeastern Anatolia,14,train,0.1560235402793937,0.2179658778299056,0.0527741789335153,0.991553631001472
SVR_southeastern_anatolia_f15,SVR,Southeastern Anatolia,15,test,0.1367067216487499,0.1950798375651259,0.0476428411587142,0.9914829282307192
SVR_southeastern_anatolia_f15,SVR,Southeastern Anatolia,15,train,0.0969805401262537,0.1376701692017874,0.0333328785936494,0.9966304436686274
SVR_southeastern_anatolia_f16,SVR,Southeastern Anatolia,16,test,0.2506387983516847,0.3363603060023716,0.0821466781548741,0.974679340443558
SVR_southeastern_anatolia_f16,SVR,Southeastern Anatolia,16,train,0.1387409198624482,0.1898405934870756,0.0459644488819941,0.9935927570089844
SVR_all_data_f1,SVR,all_data,1,test,0.3875321329693771,0.507399929158171,0.1331038439289039,0.9200085437013612
SVR_all_data_f1,SVR,all_data,1,train,0.3779822281764416,0.493495076298487,0.1304881562594858,0.9263884991900604
SVR_all_data_f2,SVR,all_data,2,test,0.7510424149509102,0.9648735192698046,0.2531107454687594,0.7107432023127161
SVR_all_data_f2,SVR,all_data,2,train,0.746617301683782,0.97236046810587,0.2571079850571845,0.7142181703163725
SVR_all_data_f3,SVR,all_data,3,test,0.2271306148212809,0.3196274542475384,0.0838463711576419,0.9682582438814176
SVR_all_data_f3,SVR,all_data,3,train,0.2145926243752224,0.2918972335147104,0.0771823948159134,0.9742462792528904
SVR_all_data_f4,SVR,all_data,4,test,0.6683762332307582,0.8546321098783326,0.2241916335278298,0.7730651416678039
SVR_all_data_f4,SVR,all_data,4,train,0.643979307045694,0.831833022266609,0.2199502337601304,0.7908526633443976
SVR_all_data_f5,SVR,all_data,5,test,0.6707380418994188,0.8585872325858142,0.2252291623198612,0.770959833235227
SVR_all_data_f5,SVR,all_data,5,train,0.6566796369397009,0.8524948788396111,0.2254135660173265,0.7803336256902371
SVR_all_data_f6,SVR,all_data,6,test,0.6676702032550503,0.8538740621653667,0.2239927784262047,0.7734675397412982
SVR_all_data_f6,SVR,all_data,6,train,0.6405777120302443,0.8305882539723959,0.2196210966978106,0.7914781378761021
SVR_all_data_f7,SVR,all_data,7,test,0.5153759248588498,0.6749939514463978,0.1770679978519833,0.8584393456861927
SVR_all_data_f7,SVR,all_data,7,train,0.5061534492930001,0.674918490038084,0.1784594692434943,0.8623162529388425
SVR_all_data_f8,SVR,all_data,8,test,1.135295159837357,1.396670192333936,0.3663819417732269,0.3939191974111395
SVR_all_data_f8,SVR,all_data,8,train,1.126898981740419,1.3964941703611706,0.3692558614451734,0.410534653951459
SVR_all_data_f9,SVR,all_data,9,test,0.5198125901707482,0.6810212716215969,0.1786491164880073,0.8558999426988141
SVR_all_data_f9,SVR,all_data,9,train,0.487642840709177,0.6419330592778855,0.1697375827444285,0.875445475287951
SVR_all_data_f10,SVR,all_data,10,test,0.6139371047025107,0.8097348035419072,0.2124139337056272,0.796282465478046
SVR_all_data_f10,SVR,all_data,10,train,0.61646686870015,0.8018726885414786,0.2120282323127511,0.8056471703611343
SVR_all_data_f11,SVR,all_data,11,test,0.6206532522990723,0.8183419919059536,0.2146718170651607,0.7919285600358534
SVR_all_data_f11,SVR,all_data,11,train,0.6240056173346222,0.8108337450683939,0.2143976819800198,0.8012790503707115
SVR_all_data_f12,SVR,all_data,12,test,0.4579941027013219,0.6138315391369629,0.1610235490562237,0.8829311918054881
SVR_all_data_f12,SVR,all_data,12,train,0.4555510826216088,0.6059496848641949,0.1602229909911416,0.8890178453147894
SVR_all_data_f13,SVR,all_data,13,test,0.5353496430386184,0.7059499982418584,0.185188552437308,0.8451573191035505
SVR_all_data_f13,SVR,all_data,13,train,0.5334296525670521,0.6975293698722079,0.184438155075762,0.8529364580712842
SVR_all_data_f14,SVR,all_data,14,test,0.2253494995952687,0.3240685480285882,0.0850113824624074,0.9673700381832218
SVR_all_data_f14,SVR,all_data,14,train,0.1994207809426009,0.275564576599807,0.0728637736381097,0.9770476687931068
SVR_all_data_f15,SVR,all_data,15,test,0.1353136495990909,0.1957440708519063,0.0513486241511842,0.9880952568153
SVR_all_data_f15,SVR,all_data,15,train,0.1228596025012364,0.1734677043478326,0.0458676935151899,0.990904694593222
SVR_all_data_f16,SVR,all_data,16,test,0.2260463459712705,0.3178731063517317,0.0833861613012711,0.9686057313044096
SVR_all_data_f16,SVR,all_data,16,train,0.204227257068106,0.276671720358068,0.073156520525907,0.9768628658052416
